Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
637,1779.843026,1832.511446,1876.293125,1879.759252,99.91622653,0,28.40345703,0,52.66842038,15.37822241,3.466126714,0,0,0,1,1,0,0,0,0,0,0
638,1781.611311,1787.533936,1798.526891,1847.853914,66.2426037,0,10.99295473,17.82863268,5.922625794,0,31.49839049,0,1,0,1,1,0,0,0,0,0,0
639,1786.420193,1796.327649,1796.327649,1811.736556,25.31636259,0,0,0,9.907455417,0,15.40890718,0,0,0,0,0,0,0,0,0,0,1
640,1787.980667,1828.868648,1852.022036,1887.67474,99.69407347,0,20.91950787,13.7318948,40.88798145,2.233880234,21.92080912,0,1,0,0,0,0,0,0,0,2,0
641,1795.713896,1811.048267,1824.255772,1834.633034,38.91913811,6.525590736,0,0,8.808781071,13.20750455,10.37726175,0,0,0,0,0,1,0,0,0,1,0
642,1796.154615,1819.132302,1829.200732,1862.412774,66.25815899,14.89365293,0,21.52760103,8.084034263,10.06843052,11.68444025,1,0,0,0,0,1,0,0,0,0,0
643,1796.465368,1817.481672,1829.20177,1829.805621,33.34025337,0,0,0,21.01630386,11.72009777,0.60385174,0,0,0,0,0,0,0,0,0,0,1
644,1796.663666,1809.204328,1816.603779,1826.454352,29.79068534,0,0,5.417045672,12.54066159,7.399451233,4.433526844,0,0,0,0,0,0,0,0,0,0,1
645,1802.732393,1809.264188,1821.955761,1826.828514,24.09612095,3.193155282,0,0,3.33863968,12.6915731,4.872752887,0,0,0,0,0,1,0,0,0,1,1
646,1805.630142,1817.990871,1841.280159,1848.969312,43.33916969,3.574185776,12.72726459,0,8.786542977,10.56202327,7.689153077,1,0,0,0,0,0,1,0,0,0,1
647,1808.009163,1827.229017,1860.914903,1875.08369,67.07452671,4.55080703,1.971715191,1.497870485,14.66904663,31.71417079,12.67091658,1,0,0,0,0,0,0,1,1,0,0
648,1811.110881,1819.669031,1842.493657,1847.181725,36.07084338,8.021420408,0,0,0.536729199,22.82462626,4.688067515,1,0,0,0,0,2,0,0,0,3,0
649,1812.366081,1817.491227,1830.718135,1837.388181,25.02210012,0,11.71054261,0,5.125146424,1.516365781,6.670045304,0,0,0,0,0,0,0,0,0,0,1
650,1814.085577,1817.590717,1831.043862,1841.84741,27.7618327,3.396094405,4.365044047,0,0.109045497,9.088100831,10.80354792,0,0,0,0,0,0,0,0,0,1,1
651,1816.892705,1821.006017,1840.017755,1849.577743,32.6850379,0.598522023,10.03784492,1.82965516,3.514790296,8.973892758,7.730332739,1,1,0,0,0,0,0,0,0,1,1
652,1820.043352,1825.022677,1854.425913,1855.860957,35.81760574,0,14.9950783,0,4.979325046,14.40815756,1.435044835,0,2,1,0,0,0,0,0,0,1,1
653,1821.903133,1826.705332,1874.589648,1876.513146,54.6100131,0,0,0,4.802199161,47.88431568,1.923498261,0,0,0,0,0,0,0,0,0,1,0
654,1827.670301,1828.12413,1912.21668,1914.997026,87.32672505,0,46.46551774,0,0.453829205,37.62703161,2.780346504,0,1,0,0,0,0,0,0,0,1,0
655,1834.70606,1835.990774,1859.123669,1859.440858,24.73479717,0,6.502883317,0,1.284713393,16.63001159,0.317188863,0,1,1,1,1,0,0,1,1,3,0
656,1835.930055,1838.138963,1852.283749,1852.99154,17.06148433,0,3.141196124,0,2.208907052,11.00359076,0.707790397,0,0,1,0,0,0,0,0,0,0,1
657,1838.301494,1841.211078,1886.709041,1902.539209,64.23771568,0,35.08204746,0,2.909584464,10.41591509,15.83016868,0,1,1,1,1,0,0,0,0,0,0
658,1840.065446,1844.130747,1861.885821,1865.821787,25.75634025,0,8.153002107,0,4.065301028,9.602071712,3.935965407,0,1,0,0,0,0,0,0,0,0,1
659,1840.719491,1844.881322,1883.632395,1909.525343,68.80585159,0,14.24234729,0,4.161830262,24.50872586,25.89294819,0,1,1,1,1,0,0,0,0,3,0
660,1849.936453,1869.429309,1889.49058,1904.155903,54.2194499,0,0,0,19.49285563,20.06127133,14.66532293,0,2,1,0,0,0,0,0,0,2,0
661,1853.327151,1866.998668,1873.118092,1875.717989,22.3908379,0,0,0,13.67151752,6.119423887,2.599896489,0,0,0,0,0,0,0,0,0,0,1
662,1859.33592,1861.538167,1871.796531,1874.871054,15.53513401,0,0,0,2.202247244,10.2583638,3.074522962,0,0,0,0,0,0,0,0,0,1,1
663,1860.106396,1868.635738,1873.118092,1891.024168,30.91777138,0,4.482354311,2.599896489,8.52934139,0,15.30617919,0,0,0,0,0,0,0,0,0,0,1
664,1860.333888,1871.263071,1921.616674,1922.014201,61.68031276,0,18.2275095,0,10.92918217,32.12609398,0.397527107,0,2,1,0,0,0,0,0,0,2,0
665,1863.115708,1873.187017,1913.088868,1917.632677,54.51696849,0,13.52202398,0,10.07130852,26.37982776,4.543808225,0,1,1,0,0,0,0,0,0,0,0
666,1868.748502,1887.272396,1893.199493,1899.632168,30.88366659,0,0,4.081834379,18.52389444,5.927097288,2.350840485,0,1,0,0,0,0,0,0,0,0,1
667,1870.365293,1874.001117,1882.02842,1897.281328,26.91603484,0,0,8.995747338,3.635824065,8.027303495,6.257159942,0,1,0,0,0,0,0,0,0,0,1
668,1872.042024,1872.535349,1912.348944,1920.825023,48.78299935,0,11.09704605,0,0.493324762,28.71654968,8.476078856,0,1,1,1,1,0,0,0,0,3,0
669,1873.701558,1874.247918,1875.648887,1876.98547,3.283912032,0,0,0,0.546359993,1.400968432,1.336583607,0,0,0,0,0,1,0,0,0,1,1
670,1874.383834,1898.780459,1898.780459,1938.804628,64.42079321,0,0,0.851709482,24.39662429,0,39.17245944,0,0,0,0,0,0,0,0,0,0,1
671,1875.954806,1883.343213,1926.726474,1939.021349,63.06654286,0,28.87346687,0,7.388406901,14.50979404,12.29487505,0,2,0,1,1,0,0,0,0,1,0
672,1878.356501,1885.572563,1934.075284,1955.754639,77.39813786,0,26.77638154,0,7.216061559,21.72633972,21.67935505,0,1,0,1,1,0,0,0,0,3,0
673,1883.08857,1907.017517,1981.19779,1997.054873,113.9663023,0,49.05234938,0,23.92894652,25.12792404,15.85708239,0,1,0,1,1,0,0,0,0,0,0
674,1884.769565,1889.276492,1894.002997,1911.181991,26.41242548,0,0,0,4.506926483,4.72650557,17.17899343,0,0,0,0,0,1,0,0,0,1,1
675,1892.703777,1894.455054,1941.866092,1943.585283,50.88150575,0,27.16161991,0,1.751276669,20.24941843,1.719190738,0,0,1,0,0,0,0,0,0,2,0
676,1893.821545,1894.00581,1956.069866,1960.865135,67.04359024,0,19.08305782,0,0.184265505,42.98099793,4.795268984,0,0,1,0,0,0,0,0,0,0,0
677,1895.031497,1901.431208,1910.333222,1939.71484,44.68334331,0,0,28.4714059,6.39971179,8.902013426,0.910212192,0,0,0,0,0,0,0,0,0,0,1
678,1896.566769,1929.180437,1986.748877,1996.394916,99.82814742,0,34.35476914,0,32.61366832,23.21367027,9.646039692,0,1,1,1,1,2,0,0,0,1,0
679,1899.550586,1916.850533,1959.409898,1963.060946,63.51035982,0,9.875940628,0,17.29994733,32.68342444,3.651047422,0,1,1,1,1,0,0,0,0,1,0
680,1901.593775,1925.478338,1988.786045,2006.001769,104.4079933,0,61.15444528,2.504620536,23.8845625,2.153261913,14.71110307,0,1,1,1,1,3,0,0,0,2,0
681,1903.106784,1924.000486,1986.632783,1991.290666,88.18388184,3.910733008,17.86560682,0,16.98296878,44.76669079,4.657882448,0,2,1,1,1,2,0,0,0,2,0
682,1904.612069,1917.724166,1934.075284,1977.990597,73.37852824,12.23846426,16.35111793,21.67935505,0.873633036,0,22.23595795,1,1,1,1,1,0,0,0,0,3,0
683,1905.715651,1925.405677,1963.535207,1967.087262,61.37161072,12.00851465,34.00422127,0,7.681510765,4.125308364,3.552055674,2,1,1,1,1,0,0,0,0,1,0
684,1905.769511,1925.22204,1981.19779,2009.650939,103.8814283,18.23097479,55.97574985,15.85708239,1.221554798,0,12.5960665,3,1,1,1,1,0,0,0,0,0,0
685,1908.360784,1948.096175,1995.309813,2015.627416,107.266632,16.8612566,40.68987007,10.691956,22.87413465,6.523767612,9.625647061,3,2,1,1,1,3,1,0,0,2,0
686,1908.945218,1910.383154,1930.795711,1939.927855,30.98263688,0,0,8.919128333,1.437935808,20.41255764,0.213015105,0,0,0,0,0,1,0,0,0,0,1
687,1911.77619,1921.23355,1923.937203,1924.281186,12.50499607,0,0,0,9.457360353,2.703652627,0.343983093,0,0,0,0,0,1,0,0,0,1,1
688,1912.727042,1928.20763,1935.274,1935.466416,22.7393744,0,0,0,15.48058796,7.06637044,0.192415996,0,0,0,0,0,3,0,0,0,1,1
689,1914.090605,1952.635797,1972.493901,2056.632387,142.5417823,11.31507207,0,73.4739572,27.23012045,19.85810416,10.66452842,4,2,2,1,1,0,0,0,0,3,0
690,1916.845462,1931.267053,1949.600505,1980.217624,63.37216245,8.632875993,2.808231336,28.39009215,5.788714751,15.52522086,2.227027371,5,2,2,2,2,0,0,0,0,3,0
691,1924.981929,1931.207931,1931.337151,1948.368369,23.38643947,0,0,8.590704096,6.226001715,0.129219957,8.4405137,0,0,0,0,0,2,0,0,0,0,1
692,1925.245609,1949.030724,1949.600505,2045.967859,120.72225,3.934828708,0.56978102,82.4606718,19.85028652,0,13.90668199,2,2,2,2,2,0,0,0,0,3,0
693,1931.377576,1947.102096,1949.600505,2032.061177,100.6836006,0,2.498408742,30.61711952,15.72452004,0,51.84355228,0,2,2,2,2,0,0,0,0,3,0
694,1932.911781,1954.357357,1995.406656,2059.056735,126.1449536,14.19031505,18.13654489,61.22573153,7.255260429,22.9127541,2.424347619,0,2,2,1,1,3,1,1,1,3,0
695,1935.360152,1982.282429,2013.856348,2041.55606,106.1959081,12.73602313,4.933098338,24.00688812,34.1862541,26.64082027,3.692824098,1,2,2,2,2,1,0,0,0,0,0
696,1935.459613,1964.538459,2015.0803,2021.204316,85.74470329,13.57111077,27.22885961,0,15.50773538,23.3129807,6.124016832,2,2,2,2,2,2,0,0,0,1,0
697,1938.672549,1964.666757,1976.63857,1993.785679,55.11312986,0,0,0,25.99420768,11.97181386,17.14710832,0,0,0,0,0,0,0,0,0,1,1
698,1938.919916,1957.319415,2009.003701,2062.910019,123.9901032,13.71588169,38.08724028,50.05303359,4.683617976,13.59704556,3.853284143,3,2,2,2,2,2,0,0,0,3,0
699,1942.534564,1948.573608,1956.626741,1964.645729,22.11116506,0,0,0,6.039044277,8.053132359,8.018988427,0,0,0,0,0,0,0,0,0,0,1
700,1943.145452,1957.067468,1981.19779,2028.625975,85.48052262,11.21190419,24.13032267,28.45314889,2.710111019,0,18.97503586,4,2,2,2,2,1,0,0,0,0,0
701,1944.834885,1958.52821,1987.215528,2037.863236,93.02835134,12.23258304,22.66958036,41.4104475,1.460742304,6.017737248,9.237260886,5,2,2,2,2,2,0,0,0,0,0
702,1945.148598,1950.910987,1971.167458,1971.663682,26.51508393,0,5.715753543,0,5.762388746,14.54071699,0.496224655,0,0,0,0,0,0,0,0,0,0,1
703,1947.189383,1963.029348,1991.767319,2006.054665,58.86528179,10.13003215,23.71952918,4.627597596,5.709932294,5.018442096,9.659748471,5,2,2,2,2,3,0,0,0,1,0
704,1947.249857,1949.366808,1956.546065,1968.541639,21.29178228,1.32375135,0,0,0.793200059,7.179257068,11.9955738,0,0,0,0,0,0,0,0,0,1,1
705,1952.250444,1953.315126,1963.850084,1970.097489,17.84704487,0,3.230939029,4.691555496,1.064681985,7.304018305,1.555850055,0,1,0,0,0,0,0,0,0,1,1
706,1952.490691,1967.095598,1971.167458,1996.841299,44.35060769,0,4.071859742,0.496224655,14.60490707,0,25.17761622,0,1,0,0,0,0,0,0,0,0,1
707,1953.719594,1973.77017,2066.088803,2066.582999,112.863405,4.808615826,35.23353068,0,15.24196055,57.08510183,0.494196124,3,3,2,2,2,0,0,0,0,3,0
708,1953.914772,1972.209183,2021.741211,2031.423416,77.50864392,9.114575338,42.87111639,0,9.179835584,6.660911289,9.682205321,4,3,2,2,2,2,0,0,0,1,0
709,1961.82033,1975.606437,1978.697547,1999.278394,37.45806492,0,0,18.14375152,13.78610701,3.091110514,2.437095868,0,0,0,0,0,0,0,0,0,0,1
710,1961.840469,2003.823889,2042.097197,2055.280856,93.44038704,2.697989992,17.91732142,0,39.28543019,20.35598655,13.1836589,1,3,2,2,2,1,0,0,0,1,0
711,1964.574095,1989.226563,2030.929895,2051.118749,86.54465398,7.635087727,24.62978473,10.62616507,17.01737988,17.07354715,9.562689427,0,3,3,2,2,1,0,0,0,0,0
712,1970.891729,1978.432263,2034.377801,2042.757445,71.86571587,2.878441072,16.87755014,0,4.662092166,39.06798781,8.379644684,1,3,3,2,2,3,0,0,0,2,0
713,1971.795718,2011.200057,2060.187579,2064.226638,92.43092031,6.636544771,19.82704106,0,32.767794,29.16048092,4.039059555,2,3,3,3,3,0,0,0,0,0,0
714,1973.114639,1997.735936,2054.81816,2058.594073,85.47943356,9.167790097,36.64186493,0,15.45350646,20.44035959,3.775912481,2,1,3,3,3,0,1,0,0,2,0
715,1976.998329,2003.670966,2031.027098,2057.637734,80.63940449,12.22823396,27.25892886,20.09165174,14.44440301,0.09720276,6.518984155,2,1,2,1,1,2,0,0,0,0,0
716,1978.064214,2009.875759,2091.373003,2095.181948,117.1177332,19.67172132,44.94240145,0,12.13982307,36.55484303,3.808944361,3,1,1,1,1,0,4,0,0,2,0
717,1978.985889,2028.374377,2071.380296,2104.699891,125.7140019,24.68507669,43.00591936,2.816710816,24.70341093,0,30.50288413,3,2,1,1,1,0,0,0,0,1,0
718,1982.145576,2000.096991,2017.986162,2031.290616,49.14504021,0,8.125457547,7.293915955,17.95141561,9.763712601,6.010538498,0,0,0,0,0,0,1,0,0,0,1
719,1984.085732,1992.763851,2004.763159,2019.52819,35.44245767,0,0,0,8.678119467,11.99930748,14.76503072,0,0,0,0,0,0,0,0,0,1,1
720,1987.386548,2009.69263,2088.319887,2091.824926,104.4383789,16.43734188,56.39617345,0,5.86874008,22.23108391,3.505039548,3,2,2,1,1,0,2,0,0,3,0
721,1990.075351,1992.055823,1994.048241,2009.33478,19.25942886,0,0,5.230153568,1.980472197,1.992417696,10.0563854,0,0,0,0,0,1,0,0,0,0,1
722,1991.730265,2009.98046,2127.677032,2130.64583,138.9155648,17.96236459,78.33942661,0,0.28783074,39.35714549,2.968797343,3,2,2,1,1,2,3,0,0,3,0
723,1998.853406,1999.126405,2008.222449,2025.280078,26.42667164,0,0,1.112330876,0.272999546,9.096043536,15.94529768,0,0,0,0,0,0,0,0,0,0,1
724,2003.26456,2043.722572,2119.531861,2155.651702,152.3871415,6.611198295,52.67433362,32.0861665,33.84681306,23.13495522,4.033674769,3,2,2,2,2,0,4,0,0,0,0
725,2007.888895,2019.462751,2019.462751,2049.098987,41.21009231,0,0,11.82786469,11.57385641,0,17.80837121,0,1,0,0,0,1,1,0,0,0,1
726,2011.014823,2054.762452,2058.437786,2059.565781,48.55095799,0,0,0,43.74762835,3.675334501,1.127995145,0,0,0,0,0,2,0,0,0,1,1
727,2011.517193,2015.536283,2015.904743,2020.935604,9.41841007,0,0,3.623446182,4.01908924,0.36846077,1.407413878,0,0,0,0,0,0,0,0,0,1,1
728,2017.0567,2027.032959,2071.380296,2074.197007,57.14030768,0,18.06615021,0,9.97625902,26.28118763,2.816710816,0,2,1,2,2,0,0,0,0,1,0
729,2019.492789,2021.387552,2045.099109,2064.244463,44.7516748,0,20.70964529,10.18174757,1.894763578,3.001911325,8.963607033,0,2,1,2,2,1,0,0,0,1,0
730,2020.411787,2027.306503,2096.396905,2112.10046,91.68867326,0.975765213,32.88107603,0,5.918950465,36.20932679,15.70355477,0,2,2,2,2,0,4,0,0,0,0
731,2020.833478,2023.688871,2024.236317,2059.056279,38.22280109,0,0,24.86266999,2.855393181,0.547446378,9.957291542,0,0,0,0,0,2,0,0,0,0,1
732,2020.880324,2039.142066,2040.631003,2041.668141,20.78781679,0,0,0,18.26174172,1.488936581,1.037138491,0,0,0,0,0,1,0,0,0,1,1
733,2022.567905,2029.460508,2043.291343,2061.21325,38.64534532,1.120966225,0,15.76493584,5.7716375,13.83083456,2.156971184,0,0,0,0,0,1,0,0,0,0,1
734,2023.538903,2055.756756,2068.2702,2074.034084,50.49518011,5.921604904,5.34698487,0,26.29624797,7.166458333,5.763884031,1,0,0,0,0,0,0,0,0,0,1
735,2023.845965,2033.727946,2096.396905,2151.618027,127.7720617,3.18699313,62.66895958,15.70355477,6.694987305,0,39.51756696,0,2,2,2,2,0,4,0,0,0,0
736,2029.235606,2044.250884,2047.14202,2062.803611,33.56800455,9.906460005,0,14.07123022,5.108818405,2.891135288,1.590360637,1,0,0,0,0,2,0,0,0,0,1
737,2037.248606,2039.935359,2116.054672,2127.765477,90.51687158,0,51.43764384,0,2.686753486,24.68166901,11.71080525,0,2,3,1,1,0,4,0,0,2,0
738,2038.760746,2048.206907,2061.103741,2067.992601,29.23185518,5.490138278,0,1.699869385,3.956022869,12.89683389,5.188990762,1,0,0,0,0,1,0,0,0,0,1
739,2039.973017,2044.427377,2079.509374,2110.42016,70.44714332,0,26.95291917,25.19051736,4.454360567,8.129077591,5.720268628,0,2,3,2,2,0,0,0,0,1,0
740,2041.628248,2049.239087,2086.318396,2121.457567,79.82931825,0,30.27028723,24.1017638,7.61083836,6.809022185,11.03740668,0,2,3,2,2,0,1,0,0,1,0
741,2047.251888,2053.807414,2150.331184,2153.93846,106.6865721,0,62.2472582,0,6.555525717,34.276512,3.607276202,0,3,2,2,2,5,2,0,0,2,0
742,2048.77428,2082.504147,2114.752273,2186.600881,137.8266015,0,6.096209088,68.68668993,33.72986789,26.15191607,3.161918532,0,3,2,2,2,0,2,0,0,1,0
743,2051.863353,2067.839913,2138.972505,2148.124059,96.26070573,0,59.83711959,0,15.97655945,11.29547285,9.151553836,0,3,3,2,2,4,2,0,0,3,0
744,2052.215827,2069.093898,2075.957388,2088.285063,36.06923509,0,0,0,16.87807028,6.8634903,12.32767451,0,0,0,0,0,0,1,0,0,0,1
745,2052.228269,2076.695142,2084.585971,2106.541963,54.3136942,2.534183114,0,3.699091712,21.93269022,7.890828966,18.25690019,0,0,0,0,0,0,0,0,0,0,1
746,2054.164533,2061.878862,2064.224591,2064.441128,10.27659531,1.592223622,0,0,6.122105341,2.34572903,0.216537314,1,1,0,0,0,0,0,0,0,1,1
747,2056.931511,2067.530936,2067.530936,2078.891564,21.96005255,4.947350598,0,0,5.652074408,0,11.36062754,0,0,0,0,0,0,0,0,0,1,1
748,2058.705827,2064.957078,2119.531861,2177.444489,118.7386616,0,54.57478227,36.11984127,6.25125136,0,21.79278673,0,3,3,2,2,1,4,0,0,0,0
749,2060.056711,2071.6364,2073.097949,2086.716175,26.65946346,7.474224892,0,5.793614301,4.105463805,1.461549438,7.824611024,1,0,0,0,0,0,0,0,0,1,1
750,2064.529758,2081.520377,2088.600357,2183.438963,118.9092049,0,7.079979488,47.28959992,16.99061946,0,47.54900608,0,2,3,2,2,0,3,0,0,1,0
751,2065.468995,2069.206732,2199.540203,2200.106304,134.6373091,0,81.12445262,0,3.7377363,49.20901862,0.566101608,0,3,3,2,2,2,4,0,0,2,0
752,2065.947108,2109.751433,2120.643868,2136.073502,70.12639411,3.146790231,0,14.74608101,40.6575354,10.89243445,0.683553014,1,0,0,0,0,2,0,0,0,0,1
753,2068.943651,2075.589039,2088.600357,2135.889956,66.94630501,0,10.7293568,32.85721008,6.645387896,2.281960398,14.43238984,0,3,3,2,2,0,2,0,0,1,0
754,2079.114349,2085.180174,2150.578962,2160.714987,81.60063852,0,53.79233125,0,6.065825438,11.60645674,10.1360251,0,3,2,3,3,5,2,0,0,3,0
755,2079.668194,2082.545444,2084.779821,2118.61169,38.94349602,0,2.040526725,21.76214126,2.877249898,0.193850647,12.06972749,0,0,0,0,0,1,0,0,0,0,1
756,2080.621229,2081.885643,2093.054009,2093.077985,12.45675644,0,0,0,1.264413806,11.1683668,0.023975827,0,0,0,0,0,2,0,0,0,1,1
757,2081.456446,2087.320517,2114.752273,2204.04512,122.5886743,0,27.43175548,71.84860846,5.864071624,0,17.44423876,0,3,1,3,3,0,3,0,0,1,0
758,2081.676069,2090.81988,2092.809631,2129.499539,47.82346968,0.209573219,0,25.80205884,8.934236947,1.989751839,10.88784884,0,0,0,0,0,1,0,0,0,0,1
759,2085.768892,2098.987495,2136.76543,2190.071459,104.3025674,0,37.77793484,47.75435507,13.21860308,0,5.551674423,0,3,3,3,3,3,2,0,0,0,0
760,2086.246164,2090.994061,2155.108565,2207.089018,120.8428537,0,23.75821116,48.93655523,4.74789696,40.35629198,3.043898322,0,3,3,3,3,4,2,0,0,1,0
761,2091.413847,2098.822489,2136.76543,2184.519785,93.10593755,0,20.70937159,40.67905882,7.408641713,17.23356918,7.075296244,0,3,2,2,2,2,2,0,0,0,0
762,2092.463228,2098.043039,2100.600569,2132.276597,39.81336957,0,0,28.89897031,5.579811419,2.557529555,2.777058279,0,0,0,0,0,2,0,0,0,0,1
763,2093.591371,2112.94375,2125.048212,2128.570371,34.97900021,0,0,0,19.35237901,12.10446287,3.522158335,0,0,0,0,0,3,0,0,0,1,1
764,2100.313549,2101.586953,2104.593728,2135.389949,35.07639973,0,0,27.68286926,1.273404522,3.006774694,3.113351254,0,0,0,0,0,3,0,0,0,0,1
765,2103.03367,2111.224663,2165.687131,2215.227369,112.1936992,0,43.8839017,41.40188755,8.190992978,10.57856601,8.138350981,0,3,2,2,2,3,3,0,0,1,0
766,2115.67075,2122.085757,2141.133419,2218.111398,102.4406479,0,14.67967275,48.93804066,6.415006862,4.367988831,28.03993882,0,3,1,2,2,4,2,0,0,0,0
767,2119.486358,2123.230521,2126.12282,2143.595228,24.10886984,0,0,9.950681538,3.744163123,2.892298996,7.521726188,0,0,0,0,0,3,0,0,0,0,1
768,2120.409922,2138.722785,2139.212224,2156.300076,35.89015338,0,0,10.60980369,18.31286293,0.489439051,6.478047707,0,0,0,0,0,1,0,0,0,0,1
769,2123.982651,2130.0378,2135.253955,2149.822028,25.83937688,0,0,8.341273047,6.055149322,5.216154369,6.226800146,0,0,0,0,0,2,0,0,0,0,1
770,2124.185851,2134.163902,2134.837661,2143.52252,19.33666909,0,0,0,9.978051211,0.673758372,8.684859507,0,0,0,0,0,2,0,0,0,1,1
771,2125.327274,2130.646173,2179.956396,2223.194364,97.86709018,0,35.04095718,35.27097301,5.318899594,14.26926552,7.966994875,0,2,1,1,1,2,4,0,0,1,0
772,2130.009041,2190.245833,2194.472991,2209.012232,79.00319074,0.028758922,0,8.012662116,60.20803215,4.227158855,6.5265787,0,0,0,0,0,0,0,0,0,0,1
773,2139.680175,2153.734669,2153.734669,2175.660414,35.98023998,0,0,0,14.05449446,0,21.92574551,0,0,0,0,0,0,0,0,0,1,1
774,2144.160423,2192.700351,2206.845873,2275.518058,131.357635,0,14.14552208,57.22437071,48.53992757,0,11.44781468,0,0,2,1,1,2,4,0,0,1,0
775,2146.875518,2148.654309,2161.730362,2165.062568,18.18704962,0,0,0,1.778791041,13.07605236,3.332206218,0,0,0,0,0,0,0,0,0,0,1
776,2147.365651,2177.765597,2198.332195,2250.990143,103.6244921,0,20.56659791,34.31897029,30.39994572,0,18.33897815,0,0,2,1,1,1,4,0,0,0,0
777,2152.12042,2166.355308,2181.728951,2184.278225,32.15780502,0,0,0,14.2348888,15.37364286,2.549273356,0,0,0,0,0,0,0,0,0,0,1
778,2164.354918,2177.725072,2187.927793,2197.275733,32.92081473,0,0,0,13.37015356,10.20272076,9.347940404,0,0,0,0,0,0,0,0,0,1,1
779,2167.384482,2184.858968,2185.601924,2202.485654,35.10117195,0,0,0,17.47448647,0.742955549,16.88372994,0,0,0,0,0,0,0,0,0,0,1
780,2168.550542,2175.869826,2189.325535,2201.009697,32.45915469,0,0,0,7.31928434,13.45570896,11.68416139,0,0,0,0,0,1,4,0,0,3,0
781,2170.570044,2175.085343,2198.332195,2232.651165,62.08112053,0,0,19.7792035,4.515298718,23.24685153,14.53976679,0,0,0,0,0,0,4,0,0,0,0
782,2171.212,2192.387511,2214.628641,2221.363408,50.15140745,6.513071586,16.50924653,0,14.66243909,5.73188331,6.734766931,0,0,0,0,0,0,1,0,0,0,1
783,2171.301193,2178.206048,2182.533362,2261.378922,90.0777289,3.784149882,1.750347949,40.66100199,3.120705078,2.576965897,38.1845581,0,0,0,0,0,2,5,0,0,1,0
784,2171.816815,2190.967771,2208.896758,2211.918515,40.1017001,13.04215328,3.505220055,0.115474705,6.108803313,14.42376611,2.906282635,1,0,0,0,0,0,1,0,0,0,1
785,2172.204504,2183.720289,2206.845873,2264.070244,91.86573997,3.665322791,0,54.53304921,7.850462237,23.12558424,2.691321499,1,0,0,0,0,2,3,0,0,1,0
786,2174.508013,2206.850555,2242.305264,2284.765732,110.257719,3.257583223,0,33.2127939,29.08495822,35.45470946,9.247674202,2,1,0,0,0,1,2,3,3,1,0
787,2174.699681,2190.718382,2198.136587,2198.866322,24.16664039,15.54615123,0,0,0.472549523,7.418204982,0.729734652,2,0,0,0,0,1,0,0,0,1,1
788,2176.406701,2179.400434,2213.089594,2222.629848,46.22314675,1.799347367,20.13976853,0,1.194386126,13.54939143,9.540253295,1,1,1,0,0,2,4,0,0,2,0
789,2179.356526,2191.144948,2203.26678,2215.631369,36.2748425,11.36185586,6.991639005,0,0.426565977,5.130192772,12.36458889,2,0,0,0,0,0,0,0,0,1,1
790,2180.509466,2192.090656,2199.576051,2261.223039,80.71357272,0,0,33.15278835,11.58118907,7.485395169,28.49420013,0,1,0,1,1,2,4,0,0,3,0
791,2186.047919,2191.99685,2191.99685,2232.728839,46.68092023,0,0,9.012846543,5.948931396,0,31.71914229,0,1,0,1,1,0,4,0,0,3,0
792,2187.17648,2200.19292,2241.952521,2268.545539,81.36905897,4.820370068,0,9.037622333,8.196069473,41.75960102,17.55539608,0,1,0,1,1,0,2,3,3,0,0
793,2190.117204,2195.527054,2231.997549,2268.770769,78.6535647,1.973451399,4.048996262,29.22548972,3.436398906,32.42149876,7.547729653,1,1,0,1,1,1,2,0,0,3,0
794,2192.99444,2216.771194,2229.448261,2242.497063,49.50262327,0,0,0,23.77675361,12.67706795,13.04880171,0,1,1,1,1,1,2,0,0,2,0
795,2193.163016,2228.690092,2237.446677,2277.106187,83.94317148,2.364038483,6.7067701,36.72876711,33.16303709,2.0498154,2.930743297,0,1,1,1,1,0,2,1,1,2,0
796,2193.415359,2194.185279,2203.26678,2232.780258,39.36489978,0,9.081500706,12.36458889,0.769920441,0,17.14888975,0,2,1,0,0,0,0,0,0,1,1
797,2200.042441,2203.119176,2216.125419,2227.093578,27.05113796,0,11.50946505,5.23798856,3.076735272,1.49677837,5.730170714,0,1,1,0,0,0,0,0,0,0,1
798,2202.186046,2203.464285,2277.237698,2282.833613,80.64756668,0,38.48823533,0,1.278239509,35.28517715,5.5959147,0,0,1,0,0,0,2,3,3,0,0
799,2203.323517,2210.1524,2242.305264,2312.322339,108.9988215,0.140768365,32.15286488,42.4604681,6.688114107,0,27.55660606,0,1,1,0,0,1,3,3,3,1,0
800,2209.697572,2210.470057,2221.016016,2233.770103,24.07253037,0,0,11.76424236,0.772484636,10.54595908,0.98984429,0,1,0,0,0,1,0,0,0,1,1
801,2210.823636,2217.168715,2235.396862,2274.175444,63.3518083,0,12.27954656,7.100201562,6.345079083,5.948600152,31.67838095,0,1,1,0,0,0,2,0,0,2,0
802,2212.692474,2215.28286,2226.442833,2238.261275,25.5688015,0,5.733155657,7.327269492,2.590386514,5.426817163,4.491172679,0,1,0,0,0,1,1,0,0,1,1
