Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
172,526.1276173,546.5999509,948.6920479,949.8659544,423.7383371,0,344.2882146,0,20.47233359,57.80388231,1.173906535,0,13,13,13,0,0,0,2,0
173,527.8704873,533.7284793,872.469504,872.9960941,345.1256068,0,329.8698617,0,5.857991949,8.87116309,0.526590042,0,12,13,12,0,0,0,2,0
174,528.6968534,528.9474186,658.470962,695.804647,167.1077936,0,121.0102726,34.37458922,0.250565226,8.513270741,2.959095813,0,13,0,0,3,0,0,0,1
175,534.071103,549.457688,670.5554292,705.6710948,171.5999918,0,115.6205537,35.07116145,15.38658499,5.47718755,0.04450411,0,14,0,0,4,0,0,0,1
176,537.8071098,551.6101588,977.0032048,997.2851399,459.4780301,0,408.0985823,0,13.80304894,17.29446376,20.28193513,0,13,13,12,0,0,0,0,0
177,539.5798088,539.5940964,665.0782417,705.6265907,166.0467818,0,118.8768656,30.72640533,0.014287567,6.607279704,9.821943668,0,12,0,0,3,0,0,0,1
178,542.4270602,545.3151881,890.8881656,890.9880899,348.5610297,0,327.1543159,0,2.888127917,18.41866152,0.099924306,0,13,13,12,1,0,0,2,0
179,544.2192971,585.9816365,978.9064616,1021.454765,477.2354674,0,392.9248251,3.917725451,41.76233941,0,38.63057747,0,13,13,11,0,0,0,2,0
180,545.5607278,558.9572709,672.0238945,716.7272568,171.166529,0,111.5981583,33.64720023,13.39654314,1.468465325,11.05616202,0,12,0,0,5,0,0,0,1
181,548.4170312,566.3278321,691.9109628,730.8692751,182.4522439,1.040656818,111.230928,27.56380072,16.87014412,14.35220276,11.39451157,0,13,0,0,5,0,0,0,1
182,548.8459201,560.8967219,677.5587601,719.4747636,170.6288434,10.1113508,111.1271726,39.16849671,1.939450983,5.534865539,2.747506771,1,12,0,0,4,0,0,0,1
183,554.4155674,570.4241812,997.4632971,1008.209776,453.7942081,0,406.5790236,0,16.0086138,20.46009232,10.74647842,0,13,13,13,0,0,2,0,0
184,558.6157321,578.5211014,1026.97242,1042.055435,483.4397024,0,418.9421958,0,19.90536923,29.5091224,15.083015,0,13,13,13,0,0,2,0,0
185,560.5396362,578.2062305,978.9064616,982.824187,422.2845509,0,370.4858174,0,17.66659431,30.21441371,3.917725451,0,13,13,13,0,0,0,2,0
186,562.0665182,565.2865051,925.4660402,946.4160972,384.349579,0,336.1839595,0,3.219986874,23.99557564,20.95005698,0,13,13,13,0,0,0,1,0
187,567.3945785,591.3187916,719.7835647,769.9141401,202.5195616,0,123.1615816,41.04351946,23.92421317,5.303191486,9.087055893,0,13,0,0,3,0,0,0,1
188,571.2041606,573.380261,977.1396838,986.04151,414.8373493,0,352.0857793,0,2.176100333,51.67364356,8.901826165,0,14,13,13,0,0,0,1,0
189,572.1732892,572.6188734,696.0205741,747.5465514,175.3732622,0,119.2920894,34.84870107,0.445584272,4.109611221,16.67727627,0,13,0,0,4,0,0,0,1
190,572.416214,575.7686503,706.651612,759.5802265,187.1640125,0.202659389,120.2519238,40.89493939,3.149776852,10.63103795,12.03367512,0,14,0,0,3,0,0,0,1
191,576.2622049,583.6319341,714.4803732,760.8270842,184.5648793,0,123.0196779,45.09985329,7.369729255,7.82876123,1.246857657,0,15,0,0,4,0,0,0,1
192,579.2570844,585.8826577,996.57729,1003.463586,424.2065013,0,391.2570261,0,6.625573313,19.43760623,6.886295698,0,15,14,14,0,0,2,1,0
193,580.6324623,590.5067431,1054.967862,1062.661946,482.0294837,0,406.0705469,0,9.874280776,58.39057173,7.694084291,0,15,14,14,2,0,1,1,0
194,582.4096881,591.6799336,1040.431136,1056.982084,474.5723963,0,435.2924859,1.624298909,9.270245498,13.45871609,14.92664993,0,15,14,14,0,0,2,0,0
195,588.8149569,590.8408871,986.5836986,1042.696488,453.881531,0,388.0655744,34.87106591,2.025930261,7.677237004,21.24172339,0,15,14,14,0,0,0,2,0
196,610.2711696,628.1203569,746.1995626,776.7619612,166.4907916,0,94.08820168,30.18136191,17.84918732,23.99100398,0.381036736,0,15,0,0,4,0,0,0,1
197,615.9158407,646.6729621,986.5836986,1083.300451,467.3846101,0,339.9107365,56.1127893,30.75712143,0,40.6039629,0,15,14,15,0,0,1,2,0
198,619.8167995,621.3059743,722.2085586,776.3809245,156.564125,0,98.4775904,47.70558147,1.489174832,2.424993878,6.46678442,0,13,0,0,4,0,0,0,1
199,622.4757397,628.2457778,1072.841318,1084.165501,461.6897617,0,426.7220839,0,5.770038125,17.87345659,11.32418308,0,15,13,15,0,0,2,1,0
200,625.7532415,633.1207327,754.1157012,788.1842578,162.4310163,0,113.0788299,22.64626002,7.367491214,7.91613863,11.42229654,0,13,0,0,4,0,0,0,1
201,628.475083,651.2532311,1053.310828,1089.167617,460.6925338,0,389.8498501,16.98558769,22.77814814,12.20774647,18.87120142,0,14,14,14,1,0,1,0,0
202,630.7966681,643.1636253,782.6292982,804.6965106,173.8998425,0,118.6976483,15.71985708,12.36695716,20.76802464,6.347355311,0,13,0,0,1,0,0,0,1
203,631.8868933,638.9902819,761.8612736,798.3491553,166.462262,1.233839397,115.1254193,26.32298422,5.86954928,7.745572333,10.1648975,0,14,0,0,3,0,0,0,1
204,638.2051265,660.7446258,818.5345611,826.4930988,188.2879723,0.785155447,150.1597121,4.742942585,21.75434384,7.630223167,3.215595185,0,15,0,0,0,0,0,0,1
205,638.9937613,646.5906016,1134.656215,1141.651715,502.6579533,0,430.2612228,0,7.596840298,57.80439074,6.995499465,0,14,14,14,0,0,0,1,0
206,641.816393,644.7016272,1076.851824,1104.137446,462.3210526,0,428.1396911,7.31367702,2.885234201,4.010506062,19.9719442,0,14,13,14,0,0,2,1,0
207,642.4414325,649.4978053,787.2398437,805.9814289,163.5399964,0.722192798,133.1314929,17.4566669,6.334180052,4.610545485,1.284918328,0,16,0,0,2,0,0,0,1
208,645.0856457,655.5365388,802.8889868,812.8730557,167.78741,4.412159655,131.7033049,3.092442086,6.038733455,15.64914315,6.891626809,0,16,0,0,1,0,0,0,1
209,645.2002805,645.2456879,1041.103081,1070.296415,425.0961348,0,395.1854477,15.87900329,0.045407378,0.671945546,13.31433087,0,14,14,14,1,0,2,0,0
210,648.741676,659.3153104,810.9043379,823.2775037,174.5358276,6.794862783,143.5736764,1.968717819,3.778771642,8.015351076,10.40444793,1,16,0,0,0,0,0,0,1
211,652.6317288,664.7881141,1080.223861,1091.714788,439.0830587,0,388.5227135,8.943755649,12.1563853,26.91303346,2.547170776,0,16,15,15,0,1,2,0,0
212,655.2443016,676.9955355,1059.93026,1106.83784,451.5935388,0,342.4806864,33.20281548,21.75123383,40.45403818,13.70476494,0,16,15,15,1,0,1,2,0
213,656.5186916,656.5329151,1186.568369,1191.070383,534.5516917,0,478.1233,0,0.014223518,51.9121535,4.502014684,0,16,15,15,0,0,0,1,0
214,658.7494679,682.2633665,847.1418959,859.1104293,200.3609614,0.565842535,153.3612862,0.748981476,22.94805609,11.51724311,11.21955201,0,16,0,0,0,0,0,0,1
215,663.476822,680.5522074,820.5473351,828.5991102,165.1222883,0,137.9823537,5.945763756,17.07538542,2.012774015,2.106011392,0,17,0,0,1,0,0,0,1
216,664.0650753,680.8485994,835.6246528,847.8908773,183.8258021,16.48713213,139.6987357,0,0.296391987,15.07731767,12.26622458,0,14,0,0,0,0,0,0,1
217,664.279505,664.3881296,1019.476222,1093.133076,428.8535705,0,322.195569,63.82422891,0.108624644,32.89252328,9.83262474,0,16,16,15,0,0,2,2,0
218,666.7986598,711.7602823,886.9895025,893.1282697,226.3296099,14.04993961,159.02575,0,30.91168294,16.20347023,6.138767185,1,15,0,0,0,0,0,0,1
219,667.6599127,697.0208296,1233.449719,1258.511365,590.8514522,0,533.8770184,6.819804861,29.36091689,2.551870961,18.24184111,0,17,16,16,0,0,0,1,0
220,668.8228315,674.2776572,1230.897848,1240.269524,571.4466922,0,512.2907115,0,5.454825631,44.32947931,9.371675823,0,17,16,15,0,0,0,1,0
221,672.0489889,684.2375191,852.6990067,865.6091115,193.5601226,10.21437762,162.9043767,6.411422619,1.974152626,5.557110865,6.498682141,2,16,0,0,0,0,0,0,1
222,672.8612321,691.6292281,870.7860323,876.5049466,203.6437145,11.37628708,161.0697787,0,7.391708914,18.08702554,5.718914328,3,17,0,0,0,0,0,0,1
223,683.6003619,722.8739366,933.7850332,966.7694614,283.1690995,8.028866136,199.8617336,0,31.24470855,11.04936297,32.98442826,1,18,0,0,0,0,0,0,1
224,683.962861,720.5916224,1161.228452,1165.964759,482.0018983,0,398.0302484,0,36.62876141,42.60658089,4.736307582,0,16,15,16,0,0,0,0,0
225,685.3284297,718.0239855,912.3023274,913.5643156,228.2358859,26.43185258,168.965517,0,6.263703166,25.31282489,1.261988252,1,16,0,0,0,0,0,0,1
226,688.0004152,697.9173037,1290.948209,1303.843747,615.8433313,0,535.5324153,0,9.91688842,57.49849045,12.89553715,0,16,15,16,0,0,0,1,0
227,691.5104518,722.3115161,922.7356702,930.1544253,238.6439736,26.51353372,189.9908113,0,4.287530601,10.4333428,7.418755153,2,16,0,0,0,0,0,0,1
228,692.5309623,696.3188366,1082.842086,1096.506673,403.9757109,0,383.9050245,8.872701877,3.787874251,2.618224548,4.791885733,0,16,15,16,1,1,2,0,0
229,693.0168474,697.0900169,1118.621871,1121.21319,428.1963431,0,385.7520688,0,4.073169524,35.77978521,2.591319599,0,16,15,16,0,0,0,0,0
230,693.8832756,726.4509378,945.866858,967.9500259,274.0667503,28.42824043,207.3340953,20.90260338,4.139421762,12.08182488,1.180564489,2,15,0,0,0,0,0,0,1
231,696.6660182,732.1638367,1342.52027,1346.300217,649.6341987,0,578.0033449,1.603817348,35.49781849,32.3530882,2.176129758,0,16,15,16,0,0,0,1,0
232,696.7587153,719.309162,1129.671516,1130.610363,433.8516481,0.262114289,340.621098,0,22.28833245,69.74125546,0.938847864,0,16,16,16,0,0,0,2,0
233,698.2064276,734.4522056,976.8609339,981.5758455,283.3694179,24.66750898,226.4426271,0,11.57826903,15.96610108,4.714911644,3,16,0,0,0,0,0,0,1
234,706.3510959,727.6006409,960.8948328,973.6772464,267.3261505,20.09984195,218.2662171,7.055193133,1.149703065,15.02797474,5.727220453,4,17,0,0,1,0,0,0,1
235,709.5506054,772.4742007,1201.905853,1226.561938,517.0113329,0,417.285024,12.67244007,62.92359531,12.14662852,11.98364508,0,17,16,15,0,0,1,2,0
236,709.6317806,742.2712475,992.2539752,993.1712788,283.5394982,17.96886035,234.5896864,0,14.67060658,15.39304138,0.91730354,5,18,0,0,0,0,0,0,1
237,718.8378848,722.0318468,1310.167182,1344.124087,625.2862024,0,568.9163625,0,3.193962059,19.21897228,33.95690555,0,16,16,15,0,0,0,1,0
238,719.8067298,724.1345764,1171.381674,1173.759973,453.9532437,0,405.5369391,0,4.32784665,41.71015864,2.378299304,0,16,16,16,0,0,0,2,0
239,719.9127428,743.585913,1001.494961,1023.470481,303.5577385,14.53946287,248.6680622,0,9.133707402,9.240985975,21.97552008,4,19,0,0,0,0,0,0,1
240,728.4716417,739.2006674,1197.636161,1209.172222,480.7005799,0,422.0277844,0,10.7290257,36.40770903,11.53606081,0,17,17,17,0,0,1,0,0
241,739.6631183,747.648627,1342.52027,1396.889006,657.2258872,0,594.8716428,3.779947106,7.985508763,0,50.58878855,0,17,16,16,0,1,0,1,0
242,739.671805,749.2708366,1009.891274,1026.475935,286.80413,2.599442447,252.2241246,13.57920719,6.999589085,8.396312887,3.005453765,0,20,0,0,0,0,0,0,1
243,744.5634094,753.8002557,1189.759225,1202.280109,457.7166996,0,417.5814184,0,9.236846306,18.37755049,12.52088437,0,17,16,16,0,0,0,2,0
244,751.9070099,760.4276846,1189.759225,1214.578293,462.6712833,0,429.33154,12.52088437,8.520674722,0,12.29818422,0,16,17,16,0,0,0,2,0
245,753.3250429,754.4843229,1237.766487,1239.289279,485.9642362,0,443.1518379,0,1.159280051,40.13032625,1.522792087,0,16,17,15,0,1,0,0,0
246,755.392257,759.0532604,1025.035196,1028.101929,272.7096721,0,250.8380137,1.440739466,3.661003401,15.14392149,1.62599403,0,20,0,0,0,0,0,0,1
247,761.2246899,766.0222719,1038.187613,1046.702654,285.477964,0,259.0129236,0,4.797582026,13.15241752,8.515040838,0,21,0,0,0,0,0,0,1
248,762.6371575,799.4252538,1223.870221,1227.545585,464.9084277,0,402.4805994,2.69171715,36.78809629,21.96436799,0.983646899,0,17,17,17,0,0,0,2,0
249,764.8036891,768.3798646,1259.248379,1262.403388,497.5996986,0,469.3866224,0,3.576175515,21.48189185,3.155008826,0,17,17,17,0,0,0,0,0
250,768.2940882,768.3921285,1342.52027,1421.917453,653.6233644,0,574.1281414,54.36873565,0.098040253,0,25.02844709,0,17,17,17,0,2,0,1,0
251,768.5553728,770.9997608,1061.473516,1079.583794,311.0284211,0,267.1878523,0,2.444388089,23.28590281,18.11027792,0,21,0,0,0,0,0,0,1
252,778.5449861,780.5205653,1072.349813,1091.122949,312.5779626,0,280.9529507,7.233981143,1.975579145,10.87629678,11.53915485,0,22,0,0,0,0,0,0,1
253,778.9304798,802.4617391,1151.901432,1174.030245,395.0997655,0,344.9898981,0.252672038,23.53125932,4.449795021,21.87614106,0,22,0,0,0,0,0,0,1
254,778.9705262,782.7323523,1081.315834,1116.4866,337.5160736,1.550039029,289.6174604,9.807114922,2.211787063,8.96602107,25.36365113,0,23,0,0,0,0,0,0,1
255,780.7100038,785.2268443,1095.115172,1117.864282,337.1542785,2.022348534,296.0889895,21.37142819,2.494491974,13.79933786,1.377682433,0,23,0,0,0,0,0,0,1
256,785.7364469,786.8450426,1111.53471,1122.246256,336.5098089,0,308.270129,6.329572672,1.108595674,16.41953795,4.381973591,0,24,0,0,1,0,0,0,1
257,786.2349189,791.8490477,1120.231265,1122.37201,336.1370912,0.61012376,319.6856619,2.014991071,5.004005051,8.696555193,0.125754179,0,25,0,0,0,0,0,0,1
258,786.3089009,794.2129115,1125.718663,1131.741576,345.4326748,5.540146817,326.0183532,0,2.36386386,5.487397798,6.022913085,1,25,0,0,0,0,0,0,1
259,787.0098566,796.2586567,1147.451637,1152.154104,365.1442476,7.203054919,329.4600059,0,2.04574516,21.73297459,4.702467059,1,26,0,0,0,0,0,0,1
260,797.5220035,801.2470713,1306.484012,1312.615781,515.0937771,0,458.0013075,0,3.725067874,47.2356334,6.131768247,0,17,17,16,0,0,0,0,0
261,797.8233736,819.6378929,1404.258603,1430.598684,632.7753109,0,522.882377,17.65884963,21.81451925,61.73833311,8.681231898,0,17,17,16,0,0,0,1,0
262,813.0215167,821.1776689,1159.837164,1177.732862,364.7113455,0,330.7237633,14.19308156,8.15615212,7.935731531,3.702616969,0,26,0,0,0,0,0,0,1
263,821.6482711,821.9808868,1272.643266,1274.626535,452.9782641,0,401.8893344,0,0.33261572,48.77304505,1.983269014,0,18,18,17,0,0,0,2,0
264,824.993163,845.5669417,1206.724989,1224.582535,399.5893717,0,349.2896894,17.35163754,20.57377873,11.86835775,0.50590829,0,25,0,0,1,0,0,0,1
265,826.5068699,830.2260687,1167.622828,1187.388224,360.8813539,0,329.611095,10.11003436,3.719198792,7.785664171,9.65536161,0,25,0,0,1,0,0,0,1
266,826.9472095,831.2187124,1181.179281,1191.7898,364.8425906,3.278859219,336.4041155,6.208943266,0.992643657,13.55645271,4.401576194,0,26,0,0,0,0,0,0,1
267,827.6912455,832.3627657,1184.141777,1209.572042,381.8807965,3.527466868,348.8165149,7.64802319,1.144053283,2.96249627,17.78224194,1,27,0,0,1,0,0,0,1
268,833.7326455,839.2145605,1194.856631,1224.076626,390.3439809,0,344.9272163,14.71541088,5.481915065,10.71485426,14.50458441,0,28,0,0,0,0,0,0,1
269,834.4458937,841.8151606,1331.075442,1332.958723,498.5128294,0,464.6688517,0,7.369266826,24.59142977,1.883281085,0,17,18,17,0,0,0,0,0
270,835.8054296,844.8384444,1359.615377,1369.768904,533.9634746,0,486.2369976,0,9.033014863,28.53993464,10.15352746,0,17,18,17,0,1,0,0,0
271,836.2689129,843.2953391,1318.020381,1328.209467,491.9405542,0,429.3479271,0,7.026426125,45.37711479,10.18908615,0,17,18,17,0,0,0,2,0
272,844.7067304,853.1378903,1215.267437,1231.606845,386.9001145,0,353.5870985,9.315097358,8.43115992,8.542448467,7.024310205,0,28,0,0,1,0,0,0,1
273,845.2072122,856.429844,1226.052499,1232.315096,387.1078835,0.359729527,366.4069599,5.736162686,10.86290227,3.215695245,0.526433916,0,29,0,0,1,0,0,0,1
274,846.729646,856.1315882,1222.836804,1231.788662,385.0590158,6.408244324,359.1358492,8.770041037,2.993697809,7.569366526,0.181816894,0,28,0,0,2,0,0,0,1
275,850.0909752,861.677378,1236.022629,1238.691205,388.6002302,6.040612999,364.3751211,0,5.545789802,9.970130333,2.668575885,1,29,0,0,0,0,0,0,1
276,851.1619558,870.2970087,1244.516162,1263.73567,412.5737139,5.267888202,365.7256208,0,13.86716468,8.493533005,19.21950725,2,30,0,0,0,0,0,0,1
277,860.1189215,888.393623,1252.518099,1270.520938,410.4020162,1.558456473,356.1225394,11.21757117,0.716245091,8.001936077,6.785268039,0,30,0,0,0,0,0,0,1
278,864.1818075,898.3750046,1376.589579,1390.319517,526.1377092,0,461.2403721,0,34.19319708,16.97420232,13.72993772,0,19,18,16,0,1,0,0,0
279,871.7175036,890.0639446,1264.01328,1274.704932,402.9874281,0,362.454154,6.507657462,2.346440948,11.49518175,4.18399398,0,30,0,0,0,0,0,0,1
280,873.1720926,880.6569866,1428.340913,1434.067511,560.8954179,0,523.6016164,2.257771236,7.484894044,24.08231029,3.468826024,0,18,17,15,0,0,0,1,0
281,873.2022159,878.5718019,1326.592162,1334.333555,461.1313393,0,439.4485791,1.617305489,5.369586021,8.571780661,6.124088044,0,18,17,15,0,0,0,2,0
282,875.9940233,906.2145738,1428.340913,1460.371133,584.3771098,0,522.1263395,5.72659726,30.22055049,0,26.30362253,0,18,17,15,0,1,0,1,0
283,878.2544479,916.5416597,1445.615302,1447.726183,569.4717354,0,487.9002104,0,38.28721189,41.17343223,2.110880911,0,18,17,15,0,1,0,0,0
284,879.3381844,923.8557905,1270.642892,1278.029425,398.6912403,9.055438638,340.1574897,4.062039397,0.46216748,6.629612045,3.324492967,0,30,0,0,0,0,0,0,1
285,881.8453494,891.9961514,1414.673596,1415.589623,533.7442736,0,482.2251334,0,10.15080207,40.45231102,0.916027102,0,18,17,16,0,1,0,2,0
286,886.2208152,938.885862,1279.558202,1281.971515,395.7507,3.843129337,331.7570303,0,15.82191743,8.91531002,2.4133129,1,30,0,0,0,0,0,0,1
287,888.3496678,889.9834376,1374.221285,1384.197159,495.8474913,0,436.608724,0,1.633769799,47.62912323,9.975874282,0,18,17,16,0,1,0,2,0
288,889.071629,944.6464237,1283.71472,1289.361638,400.2900092,34.78416149,334.9117786,0,10.79063321,4.156517324,5.646918559,1,30,0,0,0,0,0,0,1
289,889.2247307,919.4878292,1479.595278,1530.314981,641.0902498,0.758706952,532.0693965,42.94184244,29.50439154,28.038052,7.777860366,0,18,17,17,1,1,0,1,0
290,889.9416123,909.7083526,1428.340913,1502.573397,612.6317843,2.054539124,518.6325606,32.03021979,17.71220117,0,42.20226356,1,17,17,17,0,2,0,1,0
291,892.2527819,962.7118095,1290.097702,1305.917617,413.6648352,46.63308012,321.0029102,0,0.825947477,6.382982781,15.81991462,1,30,0,0,0,0,0,0,1
292,893.5971856,963.6247891,1296.897696,1307.195652,413.5984661,51.04923812,326.4729133,9.019921385,1.978365397,6.799993237,1.278034617,2,30,0,0,0,0,0,0,1
293,895.4902254,994.8271514,1298.683891,1308.418432,412.9282069,67.22158402,302.0705442,8.511760951,2.115341964,1.786195051,1.222780677,3,30,0,0,1,0,0,0,1
294,897.6972593,911.7289649,1414.673596,1454.297626,556.6003662,0.67774526,502.944631,0.916027102,13.35396028,0,38.70800256,0,18,17,17,0,1,0,2,0
295,905.2818215,912.8988766,1404.44187,1414.53608,509.254258,0.932752249,463.6907024,0,6.684302853,27.85229115,10.09420939,0,18,17,17,0,1,0,0,0
296,908.0525906,913.3917466,1451.557226,1522.53712,614.4845295,1.655762021,514.9491666,51.0161709,3.683394,23.21631245,19.96372353,0,18,18,17,0,1,0,1,0
297,908.979941,923.6777371,1491.200046,1497.741466,588.7615254,2.749023871,547.5281352,0,11.94877228,19.99417327,6.541420816,1,18,18,18,1,3,0,2,0
298,909.260438,930.5666446,1473.276344,1517.30605,608.0456116,3.638438623,515.0486578,43.57477942,17.667768,27.66104147,0.454926314,2,19,18,18,0,1,0,0,0
299,912.7455996,916.3013752,1471.205872,1475.279341,562.5337417,0.646147002,498.3722207,0,2.909628612,56.53227646,4.07346898,1,19,19,18,0,1,0,2,0
300,917.1917452,918.833845,1445.615302,1516.851123,599.6593781,0,526.7814574,2.110880911,1.642099792,0,69.12493999,0,20,19,19,0,1,0,0,0
301,918.856828,926.4939024,1479.595278,1545.094695,626.2378667,0,553.1013753,50.7197028,7.637074347,0,14.77971417,0,20,19,19,1,2,0,1,0
302,921.2238975,1002.802103,1310.053273,1312.86103,391.637132,42.40089162,295.8817879,0,10.17731372,11.36938235,2.807756478,4,30,0,0,0,0,0,0,1
303,925.354448,934.3676383,1508.115528,1553.147359,627.792911,0,545.2276394,36.97916644,9.013190264,28.52025053,8.052664349,0,20,20,20,1,2,0,1,0
304,926.9442938,939.1446244,1524.463614,1527.206389,600.2620948,0,552.0554213,0,12.20033057,33.26356866,2.742774346,0,20,20,20,0,2,0,2,0
305,928.0999981,1016.688205,1324.680123,1331.637971,403.5379726,66.72715329,293.3650676,0,14.86105407,14.62684973,6.957847934,4,30,0,0,0,0,0,0,1
306,930.9279565,1024.594592,1332.627912,1338.855927,407.9279709,71.87414633,300.0855311,0,13.79248884,7.94778949,6.228015155,5,30,0,0,0,0,0,0,1
307,932.9819549,962.1956871,1591.812902,1599.415791,666.4338358,0,584.0078851,0,29.21373227,45.60933018,7.602888167,0,21,20,20,0,0,0,2,0
308,933.956761,950.0510319,1546.203572,1551.879823,617.9230622,0,574.4125824,0,16.09427091,21.73995798,5.676250892,0,21,20,20,0,0,0,2,0
309,939.0028889,954.5516252,1509.884668,1517.772157,578.7692683,0,518.7247187,7.421381471,15.54873629,36.60832427,0.466107525,0,21,21,20,1,3,0,0,0
310,941.7270561,1052.410205,1345.991414,1346.269047,404.5419908,74.96114939,280.2177076,0,13.72199919,13.3635019,0.277632676,5,30,0,0,0,0,0,0,1
311,945.9979461,958.861091,1589.593815,1591.607715,645.6097689,0,549.2544373,0,12.8631449,81.47828641,2.013900344,0,21,21,21,0,0,0,1,0
312,955.0331284,965.7242082,1580.897621,1590.44903,635.4159016,0,605.4347829,2.305009152,10.69107982,9.738630098,7.246399618,0,22,21,21,0,0,0,0,0
313,961.5747039,961.7586218,1571.158991,1583.20263,621.6279264,0,548.1260463,0,0.183917885,61.27432297,12.04363925,0,21,22,21,0,0,0,0,0
314,964.4897971,1057.982667,1362.385119,1365.358895,400.8690975,60.10479464,288.0087467,0,19.38807579,16.39370469,2.973775642,3,30,0,0,0,0,0,0,1
315,966.9758404,970.5449643,1601.679155,1606.16292,639.1870796,0,619.0488503,0,3.569123915,12.0853399,4.483765482,0,23,22,22,0,0,0,1,0
316,969.9552242,1007.632466,1617.983948,1645.065005,675.1097806,0,584.1804363,26.52831062,37.67724197,26.17104584,0.552745879,0,23,22,22,0,0,0,2,0
317,970.7916491,977.9771155,1621.445659,1642.844676,672.0530273,0,602.9205057,0,7.185466372,40.54803746,21.39901776,0,23,23,22,0,0,2,0,0
318,980.8010508,990.0659323,1591.812902,1644.512259,663.7112081,0,601.7469702,7.602888167,9.264881487,0,45.0964683,0,23,22,20,0,0,0,2,0
319,982.6165571,1027.621028,1678.231909,1688.673273,706.0567163,0,621.5589105,0,45.00447081,29.05197075,10.44136419,0,23,22,20,0,0,2,0,0
320,982.6416434,1081.218926,1364.393733,1365.89633,383.2546867,69.76856124,281.1661928,0.965161065,8.808721397,2.008614577,0.537435594,4,30,0,0,0,0,0,0,1
321,986.0606739,1085.388764,1379.584187,1381.243473,395.1827991,71.92199354,279.0049695,0,12.40609643,15.19045328,1.659286328,5,30,0,0,0,0,0,0,1
322,996.726081,1043.474213,1720.389712,1723.740417,727.0143356,0,634.7576967,0,46.74813156,42.15780244,3.350704888,0,23,21,19,0,0,0,0,0
323,1001.454143,1022.559825,1631.705659,1694.488875,693.0347322,0,609.1458338,55.12757231,21.10568219,0,7.655643971,0,22,21,19,0,0,3,2,0
324,1004.530761,1106.685345,1389.807208,1395.840101,391.3093398,76.68816491,272.8988416,0,24.46641901,10.22302107,6.032893139,4,30,0,0,0,0,0,0,1
325,1006.045838,1007.796019,1617.983948,1667.587401,661.5415628,0,610.1879296,27.0810565,1.750180567,0,22.5223961,0,22,21,19,0,0,1,2,0
326,1006.245073,1108.605782,1400.38159,1412.722856,406.4777831,79.143691,281.2014259,0,13.21701797,10.57438176,12.34126644,5,30,0,0,0,0,0,0,1
327,1006.246559,1127.945829,1429.290774,1443.848334,437.601775,100.438786,289.2305627,0,7.2604838,12.11438195,14.55756047,6,30,0,0,0,0,0,0,1
328,1010.649611,1017.649473,1649.179938,1652.716938,642.0673263,0,603.7961856,0,6.999861802,27.7342798,3.536999089,0,22,21,21,0,0,2,0,0
329,1010.864831,1014.696423,1636.078282,1655.094131,644.2292992,0,586.9827315,0,3.831591674,34.3991271,19.01584892,0,22,21,21,0,0,4,1,0
330,1011.487357,1123.665758,1414.754839,1416.408448,404.921091,97.11842517,276.7158311,0,3.059976619,14.37324993,1.65360824,7,30,0,0,0,0,0,0,1
331,1013.543397,1017.411785,1631.705659,1686.833231,673.2898339,1.153025976,600.5721628,35.88174223,2.715362402,13.72171038,19.24583008,0,22,22,21,0,0,2,2,0
332,1014.801902,1126.961062,1417.176392,1423.179725,408.3778225,108.8638563,287.7937771,0,0.295303937,2.421552101,6.003333114,8,30,0,0,0,0,0,0,1
333,1019.404152,1153.258279,1441.646902,1443.935881,424.5317291,107.5569103,276.0324942,2.201431551,1.297216954,12.35612892,0.087547256,8,30,0,0,0,0,0,0,1
334,1021.346405,1048.548358,1737.103726,1750.414828,729.0684229,0,671.8413538,0,27.20195273,16.71401416,13.31110221,0,23,22,21,0,0,0,0,0
335,1021.598783,1155.205915,1441.646902,1474.261539,452.6627552,106.3470456,286.4409878,2.288978807,3.260085809,0,30.32565724,9,30,0,0,1,0,0,0,1
336,1021.849213,1025.305699,1677.198631,1679.830046,657.980833,0,610.7725825,0,3.456486081,41.12034922,2.631415132,0,23,22,21,0,0,2,1,0
337,1027.701963,1172.903717,1451.569878,1481.756905,454.054942,125.5563165,268.7431859,22.69166088,4.645437209,9.922975161,7.49536644,9,30,0,0,0,0,0,0,1
338,1032.539907,1179.454283,1467.266191,1484.335884,451.795977,122.666008,272.1155949,14.49071369,11.24836801,15.69631364,2.578978689,10,30,0,0,1,0,0,0,1
339,1041.213682,1186.033207,1475.681364,1489.173813,447.9601303,131.6900344,281.2329845,8.654520102,1.129490148,8.415172274,4.837928874,11,30,0,0,1,0,0,0,1
340,1044.930509,1050.833061,1658.131146,1697.184838,652.2543296,0,580.8725976,36.35772892,5.902552477,26.42548736,2.695963276,0,22,23,22,0,0,2,2,0
341,1047.693635,1187.461604,1477.472917,1506.416754,458.7231189,131.7606481,288.2197597,11.70089522,3.007321122,1.791553755,17.24294101,12,30,0,0,2,0,0,0,1
342,1059.305,1216.041027,1497.567501,1508.88136,449.5763594,126.7282065,261.4318905,8.849253001,9.007820069,20.09458323,2.464606159,11,30,0,0,0,0,0,0,1
