,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A0,Qlen_A1,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
316,841.996367,852.185255,1032.109201,1135.413006,293.4166385,0,175.5142456,103.1437658,10.188888,4.409700352,0.160038795,0,0,23,0,0,8,0,0,0,1
317,842.591334,859.6783357,1214.391603,1215.144823,372.5534889,4.558431702,342.4010797,0,12.52857,12.31218783,0.753219642,0,0,19,18,18,0,4,2,0,0
318,846.4124255,856.7543683,1039.080913,1139.125869,292.7134435,0.15305477,175.3548327,96.33209284,10.188888,5.971711753,3.712863424,0,0,24,0,0,6,0,0,0,1
319,848.6838859,862.374143,1045.60176,1149.211509,300.5276229,3.501369135,176.7067697,93.52410865,10.188888,6.520847614,10.08563984,0,0,25,0,0,6,0,0,0,1
320,848.7153853,859.7112972,1149.074416,1223.56872,374.8533343,0,287.5596913,48.60054426,10.99591186,1.803427447,25.89375948,0,0,19,18,18,2,1,3,1,0
321,851.8188415,866.9432563,1049.478632,1165.478219,313.6593776,4.935526817,178.658504,99.73287684,10.188888,3.876871652,16.2667103,1,0,25,0,0,7,0,0,0,1
322,852.7623036,860.5882239,1214.995741,1281.187551,428.4252472,0,354.407517,44.05026603,7.825920315,0,22.14154391,0,0,19,19,18,0,4,3,2,0
323,855.0782272,872.563031,1053.052395,1184.419237,329.3410099,7.295915813,176.915601,112.4258241,10.188888,3.573763081,18.94101797,1,0,25,0,0,8,0,0,0,1
324,857.7750543,870.3036243,1221.717045,1232.012432,374.2373777,0,344.0879789,0,12.52857,7.325441322,10.29538747,0,0,19,19,19,0,4,4,0,0
325,858.9635567,877.1321443,1115.736081,1188.747366,329.7838096,7.979699611,175.9202508,68.6831564,10.188888,9.683685624,4.328129176,1,0,26,0,0,7,0,0,0,1
326,862.7259205,874.9531881,1156.240376,1233.408938,370.6830174,0,274.1212278,67.3283434,12.22726758,7.165960346,9.84021831,0,0,18,18,20,1,2,3,1,0
327,865.0713246,882.751919,1122.767104,1197.060349,331.9890243,7.491706449,232.9841617,65.98026259,10.188888,7.031022981,8.312982627,1,0,26,0,0,8,0,0,0,1
328,865.958088,878.486658,1160.196249,1267.952156,401.9940682,0,277.7537183,73.21268914,12.52857,3.955872563,34.54321821,0,0,18,18,19,0,3,3,1,0
329,868.1720077,880.7005777,1239.929402,1296.221036,428.0490278,0,343.7896777,43.57418952,12.52857,15.4391461,12.71744446,0,0,18,18,19,0,3,3,2,0
330,868.4901481,887.3210323,1126.348703,1210.753586,342.2634379,8.641996217,235.4460714,70.71164621,10.188888,0.581599014,13.6932371,1,0,27,0,0,7,0,0,0,1
331,871.5739351,892.940807,1134.829399,1213.693791,342.1198555,11.17798389,233.4078957,75.92418692,10.188888,8.480696388,2.940204587,2,0,28,0,0,8,0,0,0,1
332,873.8196373,897.5099203,1142.89253,1215.448868,341.6292305,13.50139496,237.3194788,70.80126013,10.188888,7.063131373,1.755077311,2,0,28,0,0,6,0,0,0,1
333,873.9338818,876.8878172,1224.490255,1283.503591,409.5697093,0,338.1079237,56.69729535,2.953935413,9.494514591,2.316040274,0,0,19,18,19,0,3,4,2,0
334,874.0853042,877.3459451,1250.426714,1262.805488,388.7201834,0.867883952,344.3710994,0,2.392757013,28.70966986,12.37877323,0,0,19,19,19,0,3,4,0,0
335,875.1649208,903.129695,1158.375695,1217.258744,342.0938231,17.77588622,239.7628354,57.07317327,10.188888,15.48316418,1.809876033,3,0,29,0,0,6,0,0,0,1
336,880.1369354,892.6655054,1293.277294,1294.137113,414.0001772,0,357.761209,0,12.52857,42.85057968,0.859818495,0,0,20,20,19,0,2,3,0,0
337,880.5638628,907.6988083,1175.920792,1222.999844,342.435981,16.9460575,250.6768863,41.33795157,10.188888,17.54509773,5.741099928,3,0,30,0,0,6,0,0,0,1
338,881.134973,893.663543,1325.77269,1344.400227,463.2652541,0,399.613751,0,12.52857,32.49539589,18.62753723,0,0,20,20,20,0,2,0,0,0
339,881.6220892,894.1506592,1211.102027,1273.444811,391.8227215,0,266.0455896,56.8501294,12.52857,50.90577795,5.492654527,0,0,20,20,20,0,2,3,1,0
340,885.463675,913.318583,1178.120331,1225.107169,339.643494,17.66601999,262.6022093,44.87951272,10.188888,2.199538779,2.107325185,3,0,29,0,0,7,0,0,0,1
341,886.7912949,917.8876963,1185.61494,1242.877284,356.0859896,20.90751336,260.2326348,39.49222914,10.188888,7.494608759,17.77011546,4,0,29,0,0,7,0,0,0,1
342,887.4362404,923.507471,1195.073618,1252.280833,364.8445922,25.88234264,262.1074689,47.80366633,10.188888,9.458678273,9.403548079,4,0,30,0,0,7,0,0,0,1
343,887.6064914,928.0765843,1206.255082,1264.616116,377.009625,30.28120485,266.9970339,46.02575055,10.188888,11.18146386,12.33528387,5,0,30,0,0,7,0,0,0,1
344,891.9312593,933.696359,1210.941436,1265.66964,373.7383811,31.57621173,272.558723,53.67467994,10.188888,4.686354476,1.053523955,6,0,30,0,0,7,0,0,0,1
345,895.9953065,908.5238765,1366.484431,1375.470868,479.4755612,0,417.2488135,0,12.52857,40.7117408,8.986436943,0,0,21,21,20,0,0,0,0,0
346,897.3642026,905.8489692,1253.358166,1302.915625,405.5514223,0,334.0804324,42.86286955,8.4847666,13.42876444,6.694589387,0,0,21,21,20,0,3,4,2,0
347,900.3638441,903.1021803,1211.102027,1303.087975,402.7241308,0,307.9998465,62.34278393,2.738336179,0,29.64316421,0,0,21,21,20,0,3,3,1,0
348,908.2780976,920.8066676,1237.510991,1324.330592,416.0524945,0,290.2953592,65.57698434,12.52857,26.40896379,21.24261715,0,0,21,21,21,0,2,3,1,0
349,908.477557,915.5220397,1254.600353,1305.681177,397.2036203,0,337.8361263,48.31527228,7.044482702,1.242186653,2.765552347,0,0,21,21,21,0,3,5,2,0
350,908.5561844,921.0847544,1400.404204,1401.354615,492.7984303,0,445.3996763,0,12.52857,33.91977356,0.950410438,0,0,22,21,21,0,0,1,0,0
351,910.035245,938.2654723,1216.464286,1266.675317,356.640072,18.04133926,272.6759642,49.20535446,10.188888,5.522849439,1.005676611,3,0,30,0,0,6,0,0,0,1
352,915.6644851,934.5270535,1295.081271,1331.052238,415.3877533,0,326.5476814,31.04522288,18.86256834,34.00653646,4.925744245,0,0,22,21,21,0,2,3,1,0
353,916.3894911,928.9180611,1261.074735,1326.126494,409.7370031,0,308.5929294,63.25585716,12.52857,23.56374433,1.795902176,0,0,22,21,21,0,3,4,1,0
354,917.1586283,943.885247,1216.464286,1300.096113,382.9374844,16.53773068,272.5790389,50.21103107,10.188888,0,33.42079575,3,0,30,0,0,7,0,0,0,1
355,920.4685512,933.3352376,1270.957338,1311.725308,391.2567568,0.338116396,321.2651151,34.72383945,12.52857,16.35698518,6.044130687,0,0,22,22,21,0,3,4,2,0
356,920.7880613,948.4543603,1220.142341,1303.481007,382.692946,17.477411,268.0099256,79.95377212,10.188888,3.678054702,3.384894504,3,0,30,0,0,7,0,0,0,1
357,921.5761994,936.5879993,1297.270136,1315.791999,394.2157991,0,334.3693386,14.4551723,15.01179981,26.31279783,4.06669058,0,0,22,22,21,0,3,2,2,0
358,922.6344882,954.074135,1222.435313,1316.084367,393.449879,21.25075881,266.0682056,81.04569389,10.188888,2.29297273,12.60336,4,0,29,0,0,8,0,0,0,1
359,923.0622769,935.5908469,1316.446472,1344.693582,421.6313048,0,359.4904244,14.60576627,12.52857,21.36520085,13.64134325,0,0,22,22,21,0,2,0,1,0
360,928.115556,941.4466311,1350.679442,1363.525288,435.4097324,0.802505131,374.9998411,0,12.52857,34.23297027,12.84584592,0,0,22,21,21,0,0,0,1,0
361,929.3100557,938.2223128,1429.718591,1440.390334,511.0802784,5.216997794,462.1818915,0,3.695259333,29.31438694,10.67174281,0,0,22,22,21,0,0,0,0,0
362,947.9998665,953.634259,1332.813259,1343.420544,395.4206777,0,343.6358766,0,5.634392491,35.54312308,10.6072855,0,0,22,23,22,0,0,0,2,0
363,953.2830321,963.4719201,1228.346879,1322.750351,369.4673191,0,258.9633933,87.73748777,10.188888,4.911566118,6.665983895,0,0,28,0,0,7,0,0,0,1
364,953.9133256,966.4418956,1446.766644,1458.418763,504.5054376,0,463.2766956,0,12.52857,17.04805237,11.65211957,0,0,22,23,22,0,0,0,0,0
365,958.2008976,968.3897856,1228.638016,1335.905256,377.704358,0,259.9570938,94.11233547,10.188888,0.291136195,13.15490447,0,0,29,0,0,8,0,0,0,1
366,969.4510032,981.9795732,1482.503301,1485.768446,516.3174433,0,464.7870704,0,12.52857,35.73665754,3.26514531,0,0,22,21,22,0,0,0,0,0
367,972.3925988,982.5814868,1245.806501,1336.26873,363.8761307,0,246.0565288,90.09875439,10.188888,2.168485554,0.363473896,0,0,30,0,0,8,0,0,0,1
368,975.1212217,987.6497917,1370.793295,1375.748161,400.6269394,0,363.0296507,0,12.52857,20.1138524,4.954866293,0,0,22,21,22,0,0,0,1,0
369,979.2785259,991.8070959,1401.159058,1409.276736,429.99821,0,378.9861989,0,12.52857,30.36576346,8.117677614,0,0,21,21,22,0,0,1,1,0
370,981.0927065,994.5081432,1441.183845,1453.405458,472.3127519,0.886866666,406.6509152,0,12.52857,40.02478713,12.2216129,0,0,22,21,22,0,0,0,1,0
371,985.4466584,995.6355464,1259.697106,1337.354876,351.9082172,0,250.1709548,76.57162314,10.188888,6.890605138,1.086146123,0,0,29,0,0,8,0,0,0,1
372,985.7752856,1000.178362,1332.813259,1363.03292,377.2576348,1.874506151,332.634897,10.6072855,12.52857,0,19.61237618,0,0,22,22,21,0,0,0,2,0
373,986.2045271,996.3934151,1274.143202,1339.523092,353.3185652,0,263.3036913,63.21167324,10.188888,9.446096027,2.168216594,0,0,29,0,0,6,0,0,0,1
374,986.719918,1005.824434,1276.036081,1361.928698,375.2087802,8.915628417,268.318768,63.48701132,10.188888,1.892878511,22.405606,0,0,28,0,0,7,0,0,0,1
375,989.1711717,1006.582303,1282.500129,1362.257359,373.0861878,7.222243386,269.4537778,79.42856941,10.188888,6.46404791,0.328661255,1,0,29,0,0,8,0,0,0,1
376,990.7143816,1004.335666,1372.806274,1374.272509,383.5581278,1.092714328,328.4775928,0,12.52857,39.99301557,1.466235136,0,0,22,22,21,0,0,0,2,0
377,992.8553791,1016.013322,1312.865835,1366.543921,373.6885422,12.96905533,266.4868064,49.39152411,10.188888,12.36570655,4.286561831,2,0,29,0,0,7,0,0,0,1
378,993.727946,1016.771191,1322.026338,1366.659971,372.9320245,12.85435705,296.0946443,44.51758298,10.188888,9.160502968,0.116049199,3,0,30,0,0,7,0,0,0,1
379,995.5548656,1026.20221,1330.494818,1370.456231,374.9013652,20.45845679,295.8241279,36.16515296,10.188888,8.468479216,3.796260299,4,0,29,0,0,7,0,0,0,1
380,996.7053683,1009.233938,1487.367788,1496.493116,499.787748,0,431.9499071,0,12.52857,46.18394292,9.125327911,0,0,21,22,21,0,0,0,1,0
381,998.9604781,1026.960079,1335.52059,1376.799901,377.8394225,17.81071294,303.5347385,34.93564118,10.188888,5.025772081,6.343669759,3,0,30,0,0,8,0,0,0,1
382,1001.686511,1003.770131,1482.503301,1543.746331,542.0598195,0,478.7331702,3.26514531,2.083619551,0,57.97788447,0,0,21,22,21,0,0,0,0,0
383,1003.387345,1012.595695,1494.350179,1546.130026,542.7426817,0,469.9076059,49.39615172,9.20835053,11.84687806,2.383695482,0,0,21,22,21,0,1,1,0,0
384,1004.035236,1016.563806,1372.806274,1415.889296,411.8540602,0,356.2424683,1.466235136,12.52857,0,41.6167867,0,0,22,22,21,0,0,0,2,0
385,1004.862426,1042.391098,1345.126099,1378.106795,373.2443694,21.33978445,293.1294912,31.67380205,10.188888,8.605508886,1.306894823,4,0,30,0,0,5,0,0,0,1
386,1012.219995,1043.148967,1345.126099,1392.390721,380.1707264,14.74008435,301.9771315,32.98069687,10.188888,0,14.28392576,3,0,30,0,0,6,0,0,0,1
387,1012.772937,1052.579986,1359.732266,1393.995075,381.2221383,29.61816136,292.5461121,32.65845508,10.188888,14.60616756,1.604354244,4,0,30,0,0,7,0,0,0,1
388,1017.269142,1056.337855,1366.052977,1398.039367,380.7702252,25.87982486,303.394411,27.94209837,10.188888,6.320710951,4.044292037,3,0,30,0,0,6,0,0,0,1
389,1017.761713,1062.768874,1381.935898,1406.224739,388.4630263,34.81827339,303.2841026,16.10346979,10.188888,15.88292061,8.185371843,4,0,30,0,0,2,0,0,0,1
390,1018.654444,1066.526743,1388.58177,1412.37044,393.715996,37.68341135,315.4091546,17.64296878,10.188888,6.645872852,6.145700469,5,0,30,0,0,3,0,0,0,1
391,1024.386372,1132.957762,1390.47582,1416.187946,391.8015733,38.38250203,255.6240081,21.89461942,10.188888,1.894049834,3.81750598,6,0,30,0,0,4,0,0,0,1
392,1027.644446,1040.173016,1496.449604,1548.687099,521.0426536,0,454.1771634,49.68042283,12.52857,2.099424373,2.557072969,0,0,20,22,22,1,1,1,0,0
393,1028.978561,1041.507131,1506.824386,1557.223293,528.2447323,0,454.9424729,41.8627138,12.52857,10.37478199,8.536193652,0,0,20,22,22,2,1,1,0,0
394,1029.994666,1042.523236,1525.435862,1565.49691,535.5022442,0,464.3011496,31.78743148,12.52857,18.61147597,8.273617171,0,0,20,21,22,3,1,1,0,0
395,1031.274819,1133.715631,1404.531326,1418.690512,387.4156927,35.25192368,256.7601893,11.65661931,10.188888,14.05550609,2.502566317,5,0,30,0,0,2,0,0,0,1
396,1031.981598,1052.701586,1540.117315,1572.013131,540.0315336,8.191418251,472.7342757,25.37959504,12.52857,14.68145361,6.516220977,0,0,19,21,21,4,2,0,0,0
397,1032.981594,1143.14665,1414.283904,1426.692234,393.7106393,99.97616824,261.384676,4.406608301,10.188888,9.752577327,8.001721471,6,0,30,0,0,1,0,0,0,1
398,1036.31283,1054.035701,1570.926471,1579.784541,543.4717107,5.194300267,486.0816144,1.086660524,12.52857,30.8091555,7.771410033,0,1,20,21,21,0,2,0,0,0
399,1036.401038,1145.904519,1424.531268,1427.982153,391.581115,97.31459343,268.3793847,2.160965324,10.188888,10.24736445,1.28991916,7,0,30,0,0,0,0,0,0,1
400,1040.260379,1153.335538,1430.441196,1432.973443,392.713064,102.8862716,271.1957298,0,10.188888,5.909928185,2.532246482,8,0,30,0,0,0,0,0,0,1
401,1040.966481,1085.673154,1534.464789,1582.005279,541.038798,0,436.9732309,46.36959136,44.70667294,11.81840457,1.170898299,0,1,19,21,21,4,1,0,1,0
402,1042.900143,1053.23345,1487.367788,1522.234107,479.333964,0,434.1343385,9.125327911,10.33330733,0,25.74099028,0,0,21,21,21,0,0,0,1,0
403,1045.909629,1053.36088,1379.543997,1420.249315,374.3396853,7.323820614,319.445394,36.34529941,0.127430329,6.737722425,4.360018468,0,0,22,22,21,0,0,0,2,0
404,1048.727703,1061.256273,1403.955,1429.537101,380.8093982,0,318.2877235,16.29431433,12.52857,24.41100354,9.287786829,1,0,21,21,21,0,0,1,2,0
405,1050.972589,1059.851687,1501.752208,1557.214306,506.2417171,2.388291209,427.5161013,20.48189898,6.490806855,14.38441921,34.98019961,1,0,22,22,22,2,0,1,1,0
406,1054.204001,1066.732571,1583.770981,1587.846094,533.642093,0,504.1938992,0,12.52857,12.84451044,4.075113309,0,0,23,22,22,0,0,0,0,0
407,1055.313918,1187.093407,1453.499348,1455.048681,399.7347629,90.59060127,254.8332235,0.478563939,10.188888,11.5727173,1.070768843,6,0,30,0,0,0,0,0,0,1
408,1057.351792,1186.524426,1441.926631,1453.977912,396.6261194,95.98374603,243.91677,0,10.188888,11.4854342,12.05128124,6,0,30,0,0,0,0,0,0,1
409,1059.150866,1196.713314,1457.714224,1463.175563,404.0246967,127.3735603,256.7860335,0,10.188888,4.214876053,5.461338857,7,0,29,0,0,0,0,0,0,1
410,1059.901485,1197.282295,1460.06307,1480.322622,420.4211375,127.1919225,260.4319289,3.112492746,10.188888,2.348846112,17.14705924,8,0,30,0,0,0,0,0,0,1
411,1061.678926,1206.902202,1474.125025,1482.208025,420.5290994,135.0343886,253.1608676,6.197596777,10.188888,14.06195521,1.885403216,9,0,30,0,0,0,0,0,0,1
412,1067.562096,1080.090666,1522.646385,1580.834381,513.2722844,0,421.6615412,34.56792135,12.52857,20.89417724,23.62007459,0,0,23,23,23,3,0,0,1,0
413,1070.31679,1216.471183,1478.581035,1487.049931,416.7331415,126.9655054,257.6538422,3.626989777,10.188888,4.456010217,4.841905926,8,0,30,0,0,1,0,0,0,1
414,1083.785997,1096.314567,1426.712671,1430.549299,346.7633021,0,307.6404337,2.824430104,12.52857,22.75767106,1.012197286,0,0,23,22,22,0,0,0,2,0
415,1086.672209,1099.200779,1583.770981,1632.728661,546.0564527,0,484.5702026,4.075113309,12.52857,0,44.88256675,0,0,23,23,22,0,0,0,0,0
416,1091.86303,1222.09109,1478.802496,1502.884004,411.0209738,115.039172,256.4899451,8.247434775,10.188888,0.221460928,15.83407308,9,0,30,0,0,2,0,0,0,1
417,1094.676878,1226.660071,1478.802496,1533.591049,438.9141718,121.7943055,252.1424253,24.08150786,10.188888,0,30.70704505,10,0,29,0,0,3,0,0,0,1
418,1097.375225,1232.279978,1482.030519,1546.967149,449.5919246,124.7158657,246.522518,51.56053057,10.188888,3.228022344,13.37609996,11,0,29,0,0,3,0,0,0,1
419,1101.046187,1236.848959,1483.721422,1553.080809,452.0346225,125.6138843,245.1815597,63.24572691,10.188888,1.690903612,6.113660031,12,0,29,0,0,3,0,0,0,1
420,1103.96478,1242.468866,1485.235149,1566.961802,462.9970219,128.3151988,241.2525559,67.84566,10.188888,1.513726939,13.88099227,13,0,28,0,0,4,0,0,0,1
421,1106.690519,1247.037847,1497.310385,1572.814872,466.1243535,130.1584403,238.1973022,69.6514163,10.188888,12.07523597,5.853070648,14,0,29,0,0,4,0,0,0,1
422,1110.872246,1123.400816,1616.768733,1623.444362,512.5721159,0,462.6494759,0,12.52857,30.71844047,6.675629525,0,0,22,21,22,3,0,0,1,0
423,1111.750168,1252.657754,1506.703164,1575.247464,463.4972958,130.7186979,244.6526309,66.11170771,10.188888,9.392779234,2.432592113,15,0,30,0,0,4,0,0,0,1
424,1114.06004,1119.060155,1598.733589,1637.561827,523.5017865,0,464.7108256,33.99507257,5.000115009,14.96260749,4.833165772,0,0,22,20,22,0,0,0,0,0
425,1114.829759,1115.507893,1549.242192,1593.806324,478.9765651,0,418.9568969,32.76308677,0.678133466,14.77740289,11.80104506,0,0,22,20,22,2,2,0,1,0
426,1116.309988,1128.838558,1483.040661,1489.281789,372.9718006,0,308.8314815,0,12.52857,45.37062144,6.241127644,0,0,22,21,22,1,0,0,2,0
427,1116.312518,1118.435128,1586.050292,1604.552799,488.2402804,0,430.8070644,7.756031747,2.122609502,36.80810008,10.74647465,0,0,22,21,22,1,0,0,1,0
428,1118.727528,1257.226735,1507.412016,1585.006987,466.2794586,128.3103188,249.4764294,67.83544851,10.188888,0.708851312,9.759522521,16,0,30,0,0,5,0,0,0,1
429,1119.720672,1284.846642,1518.432084,1593.652787,473.9321156,132.9370828,226.7218436,67.60832557,10.188888,6.863597537,7.61237813,17,0,30,0,0,7,0,0,0,1
430,1120.142161,1128.124324,1437.67004,1439.682387,319.5402258,0,298.5883473,0,7.982163069,10.95736859,2.012346847,0,0,23,22,22,0,0,0,2,0
431,1124.470199,1131.827392,1487.841093,1509.934368,385.4641685,0,351.2132697,1.440695555,7.357192587,4.800432089,20.65257863,0,0,23,23,22,0,1,0,2,0
432,1125.820361,1138.348931,1598.733589,1688.469273,562.6489127,0,460.384658,38.82823834,12.52857,0,50.90744632,0,0,23,23,22,1,0,0,0,0
433,1127.277949,1284.415623,1511.568486,1586.040409,458.7624606,129.9487865,222.9963928,73.4385008,10.188888,4.156470229,1.033422301,18,0,30,0,0,6,0,0,0,1
434,1128.834332,1139.179824,1631.678524,1704.034651,575.2003181,0,475.0006277,67.97577399,10.34549119,17.49807297,4.38035228,0,0,23,23,21,3,0,0,0,0
435,1128.90846,1294.604511,1524.802755,1596.467478,467.5590174,155.5071627,223.8275725,68.85003228,10.188888,6.370671417,2.814690425,19,0,29,0,0,8,0,0,0,1
436,1132.852216,1295.03553,1538.93276,1605.791387,472.9391706,151.994426,229.7672246,57.5347177,10.188888,5.13000501,9.323909232,20,0,30,0,0,8,0,0,0,1
437,1136.919913,1138.990317,1614.180451,1699.654298,562.7343857,0,459.7432719,74.28882197,2.070404121,15.44686268,11.18502499,0,0,21,23,23,2,0,0,0,0
438,1137.645668,1332.793399,1561.314558,1624.823299,487.1776313,156.9588434,222.590052,51.1623268,10.188888,5.931107232,12.34641384,19,0,30,0,0,8,0,0,0,1
439,1141.972257,1332.224418,1555.383451,1612.476885,470.5046279,153.0632732,206.7083416,50.40793585,10.188888,7.450691079,6.685498177,20,0,30,0,0,7,0,0,0,1
440,1142.263886,1154.792456,1639.60088,1657.089497,514.8256119,0,484.8084244,0.945422691,12.52857,0,16.54319475,0,0,24,21,23,2,0,1,1,0
441,1142.998752,1342.413306,1569.701295,1632.567638,489.5688857,189.2256662,218.9012519,55.1220038,10.188888,2.386736834,7.744338984,21,0,30,0,0,8,0,0,0,1
442,1144.21842,1156.74699,1659.553311,1664.12577,519.9073506,0,482.8538902,0,12.52857,19.95243089,4.572459542,0,0,24,21,22,2,0,1,1,0
443,1145.105033,1345.982287,1579.909831,1632.97847,487.8734373,187.6883662,223.7190081,52.65780714,10.188888,6.20853564,0.4108322,21,0,30,0,0,7,0,0,0,1
444,1145.355283,1157.883853,1487.841093,1528.594018,383.238735,0,329.9572404,22.09327418,12.52857,0,18.65965044,0,0,24,21,22,0,1,1,2,0
445,1146.444464,1355.602194,1590.428204,1634.795237,488.3507729,195.968842,224.3076364,42.55026659,10.188888,10.51837276,1.81676722,21,0,29,0,0,6,0,0,0,1
446,1149.798537,1167.321026,1659.553311,1679.382903,529.5843658,4.993918236,492.2322853,4.572459542,12.52857,0,15.25713273,0,0,24,21,20,2,0,1,1,0
447,1152.923755,1154.428986,1639.60088,1640.546303,487.6225478,0,462.3397473,0,1.505230618,22.83214721,0.945422691,0,1,24,19,20,2,0,1,1,0
448,1153.149466,1169.27556,1524.263242,1530.942641,377.7931751,3.597523735,318.5655336,4.330776559,12.52857,36.42214806,2.348623174,0,1,24,21,20,3,1,0,2,0
449,1157.600174,1177.338173,1547.424524,1552.920471,395.3202966,0,346.925069,0,19.7379985,23.16128271,5.495946372,0,0,24,21,20,3,2,0,2,0
450,1158.496231,1356.171175,1598.812177,1638.399256,479.9030248,187.486056,234.2570285,35.98306056,10.188888,8.383973249,3.604018471,21,0,30,0,0,5,0,0,0,1
451,1161.101823,1376.791082,1613.249436,1653.221448,492.1196257,194.5003719,233.9045908,38.40129846,10.188888,2.553762812,1.570713712,22,0,30,0,0,5,0,0,0,1
452,1164.89128,1376.360063,1610.695673,1651.650734,486.7594545,191.279895,222.4521137,27.70358261,10.188888,11.88349642,13.25147867,23,0,30,0,0,5,0,0,0,1
453,1169.568887,1182.097457,1691.083914,1692.063643,522.4947563,0,477.4558539,0,12.52857,31.53060305,0.979729343,0,0,24,21,21,2,0,0,1,0
454,1172.569073,1178.66171,1558.189353,1583.741592,411.1725195,0,368.762814,0,6.092637677,10.76482927,25.55223856,0,0,24,21,20,1,2,0,2,0
455,1172.587927,1185.116497,1576.041591,1584.283621,411.6956936,0,373.0728561,7.70000153,12.52857,17.85223703,0.542028934,0,0,24,21,20,0,2,0,2,0
456,1177.587104,1399.548951,1619.701635,1695.960222,518.3731178,198.7729592,220.1526841,38.84483669,10.188888,0,37.4137498,24,0,30,0,0,7,0,0,0,1
457,1180.152427,1398.97997,1619.701635,1658.546472,478.3940452,196.6386557,214.2694656,33.51981305,10.188888,6.452199124,5.32502364,25,0,30,0,0,6,0,0,0,1
458,1182.99452,1217.994591,1587.546726,1589.341947,406.3474268,0,358.0469998,0,35.00007058,11.50513593,1.795220495,0,0,23,22,21,1,1,0,2,0
459,1184.314239,1203.568283,1676.037258,1709.241407,524.9271677,0,428.1102409,27.99739286,19.25404429,44.35873342,5.206756257,0,0,23,22,21,2,0,0,0,0
460,1188.764543,1201.293113,1697.856307,1704.545738,515.7811947,0,489.7908009,0,12.52857,6.772392755,6.689431059,0,0,23,22,22,2,0,2,1,0
461,1192.462753,1212.314697,1716.563981,1716.644018,524.1812654,11.10553027,485.5416093,0,8.746414145,18.70767413,0.080037589,0,0,23,23,22,0,0,3,1,0
462,1192.793523,1214.932781,1728.94031,1732.650715,539.857192,19.52117466,461.104477,0,2.618083224,52.9030526,3.710404582,1,0,23,22,22,0,0,4,0,0
463,1203.49559,1409.168858,1632.893863,1697.356432,493.8608422,195.4843807,210.5327767,63.0663585,10.188888,13.19222799,1.396210222,22,0,30,0,0,6,0,0,0,1
464,1204.223922,1414.737839,1637.531048,1697.552808,493.3288856,195.325029,218.1560241,59.82538359,10.188888,4.637185135,0.196375731,23,0,30,0,0,5,0,0,0,1
465,1205.262311,1435.357746,1643.998364,1747.947087,542.684775,203.906547,208.6406173,69.42049095,10.188888,0,34.52823179,24,0,30,0,0,6,0,0,0,1
466,1205.56724,1434.926727,1643.998364,1713.418855,507.8516151,209.1705995,202.6043212,53.55444383,10.188888,6.467315487,15.86604711,25,0,30,0,0,5,0,0,0,1
467,1207.595606,1445.115615,1643.998364,1770.29317,562.6975646,227.3311214,198.8827487,103.9487227,10.188888,0,22.34608382,25,0,30,0,0,7,0,0,0,1
468,1208.283796,1452.546634,1646.702574,1815.982008,607.698212,227.0739507,191.4517293,123.5905961,10.188888,2.704210419,45.68883737,26,0,30,0,0,8,0,0,0,1
469,1209.678671,1239.777257,1737.170992,1766.631752,556.9530811,5.254109489,476.7867241,0,24.84447611,20.60701111,29.4607603,1,0,23,22,22,0,0,4,1,0
470,1212.950112,1225.478682,1637.689024,1640.056011,427.1058988,0,362.0680441,0,12.52857,50.14229759,2.366987118,1,0,23,22,22,2,0,0,2,0
471,1216.668325,1256.126073,1759.217459,1766.231665,549.5633397,1.326265554,480.0491754,0,38.13148231,23.04221012,7.014206211,0,0,23,22,21,0,2,4,0,0
472,1217.734428,1245.795328,1736.175249,1736.589308,518.8548799,22.04282911,483.1449821,0,6.018071347,7.234938265,0.414059077,1,0,22,22,22,0,0,4,0,0
473,1218.081955,1230.610525,1637.689024,1666.666239,448.584284,0,407.0784986,2.366987118,12.52857,0,26.61022822,1,0,23,22,21,2,0,0,2,0
474,1224.674778,1265.767182,1782.930697,1797.874089,573.199311,21.12054975,487.3420533,14.31506335,19.97185361,29.82146241,0.628328563,1,0,23,22,22,1,1,3,1,0
475,1230.426972,1242.955542,1658.727208,1690.213665,459.786693,0,394.7334816,7.939031141,12.52857,21.0381842,23.54742609,2,0,22,22,21,2,0,0,2,0
476,1233.550929,1261.61535,1753.109235,1797.245761,563.6948322,22.5751445,491.493885,30.21342394,5.489277,0,13.92310182,2,0,23,23,22,0,1,4,1,0
477,1234.589383,1247.117953,1753.109235,1783.322659,548.7332761,0,490.0530391,13.52251724,12.52857,15.93824306,16.6909067,3,0,22,22,22,0,0,4,1,0
478,1235.669168,1248.197738,1695.025941,1701.557802,465.8886342,0,410.5294705,0,12.52857,36.29873285,6.531860856,3,0,22,22,22,2,0,0,2,0
479,1236.157017,1255.484112,1697.134285,1722.0369,485.8798825,6.798525123,439.5418286,4.423517075,12.52857,2.108343781,20.47909796,3,0,22,22,22,2,0,0,2,0
480,1236.267754,1468.304503,1656.281389,1825.820018,589.5522634,208.8478607,178.3980711,159.7006185,10.188888,4.578814967,9.83801005,23,0,30,0,0,7,0,0,0,1
